businessId,name,mainBusinessLineType,mainBusinessLineDescription,mainBusinessLineRegDate,postCode
2127922-3,Vepekka Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33420
2127938-9,SAFIX OY,26300,Viestintälaitteiden valmistus,2007-12-31,33710
2127985-6,Billgo Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2007-12-31,20100
2128095-3,TOX-PRESSOTECHNIK OY,46692,Teollisuudessa käytettävien muiden koneiden tukkukauppa,2007-12-31,33720
2128277-2,Jysmän vesiosuuskunta,36000,"Veden otto, puhdistus ja jakelu",2007-12-31,33210
2128596-5,Kiinteistö Oy Tampereen Osuusmyllynkatu 7,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33580
2128641-5,Forma partners Oy,85599,Muut koulutusta antavat yksiköt,2007-12-31,33100
2129010-7,Tilintarkastus Tapio Lehtinen Oy,69202,Tilintarkastuspalvelu,2007-12-31,33720
2129089-5,As Oy Ylöjärven Pinjanpirtti,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2129192-7,Rob Rakennus Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33410
2130398-3,Osuuskunta Hatanpään Timola,66190,Muu rahoitusta palveleva toiminta (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33400
2130508-1,Mitro´s Sound Factor Oy,47430,Viihde-elektroniikan vähittäiskauppa,2007-12-31,33200
2130769-3,Sonator Oy,74300,Kääntäminen ja tulkkaus,2007-12-31,33100
2130852-2,Nordic Research Network Oy,72191,Lääketieteellinen tutkimus ja kehittäminen,2007-12-31,33520
2131749-6,Just Body Oy,96022,Kauneudenhoitopalvelut,2008-11-01,33100
2131779-5,Kiinteistö Oy Luosto-Kitisen Männynkaarna,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33230
2132660-8,Asennus - Pirttilahti Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,
2132687-8,Performance management services PMS Oy,62030,Tietojenkäsittelyn ja laitteistojen käyttö- ja hallintapalvelut,2007-12-31,33200
2132691-5,Betterway Oy,66220,Vakuutusasiamiesten ja -välittäjien toiminta,2007-12-31,33300
2132833-9,Asia Exchange Oy,94999,Muualla luokittelemattomat muut järjestöt,2007-12-31,33100
2132966-5,Nordic Junior Oy,46421,Vaatteiden tukkukauppa,2011-06-01,33520
2133118-3,Asunto Oy Kangasalan Ampiaisentie 8,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33560
2133271-7,Asunto Oy Lempäälän Sääksjärven Tiilikoti,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2133330-6,Itio Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2007-12-31,33820
2133597-7,ANELPA Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2018-03-23,33540
2133651-5,Industrial Prime Oy,58190,Muu kustannustoiminta,2015-11-26,33410
2133958-0,Kiinteistö Oy Luosto-Kitisen Kuusenkuori,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33230
2133968-7,Kiinteistö Oy Luosto-Kitisen Koivuntuohi,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33230
2133975-9,Kiinteistö Oy Luosto-Kitisen Katajainen,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33230
2135130-1,TreasurIQ Oy,88911,Lasten päiväkodit,2014-12-29,33840
2135415-8,Ku.Ka Koy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2008-01-01,33230
2135466-8,SB Advisors Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33900
2136207-8,Asunto Oy Tampereen Kaukajärven Kanttori,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33540
2136225-4,Safety House Finland Oy,80200,Turvallisuusjärjestelmät,2007-12-31,33561
2136360-1,Pekka Pajunen Oy,81210,Kiinteistöjen siivous,2007-12-31,33820
2137001-9,Navaro 245 Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33200
2137094-0,Plaatsen Oy,68100,Omien kiinteistöjen kauppa,2007-12-31,33300
2137411-6,Revalflex Ky,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33850
2137449-0,Urpo Lahtisen taidesäätiö sr,91020,Museoiden toiminta,2007-12-31,33210
2137602-3,Fieldland Oy,93120,Urheiluseurojen toiminta,2007-12-31,33500
2137767-5,Varjoravintolat Oy,56101,Ravintolat,2007-12-31,33720
2137967-0,Sportcap Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33180
2137973-4,Suomen Erityisasunnot Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2138344-2,As Oy Ylöjärven Mantereenrinne,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2138442-9,Miosis Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33560
2138569-1,Asunto Oy Tampereen Villa Victoria,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2138998-3,Multamullit Oy,43120,Rakennuspaikan valmistelutyöt,2007-12-31,01510
2139004-4,Koy Nosturikatu 8,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33820
2139012-4,Kytkevä Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33560
2139029-8,ICEFLAKE STUDIOS OY,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2007-12-31,33100
2139041-5,Mid-Matic Oy,33200,Teollisuuden koneiden ja laitteiden ym. asennus,2007-12-31,33720
2139702-7,LHH-Vilko Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33730
2139763-3,EP-Tilipalvelu Ky,69201,Kirjanpito- ja tilinpäätöspalvelu,2007-12-31,33210
2139872-4,Rakennus Canvas Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33500
2140777-4,Pekpac Oy,46190,Yleisagentuuritoiminta,2007-12-31,33270
2140932-3,Score Consulting Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33730
2141264-5,Innofor Finland Oy,02400,Metsätaloutta palveleva toiminta,2007-12-31,33230
2141342-9,Amissa Pak Oy,82920,Pakkauspalvelut,2007-12-31,33400
2141810-7,Uusi Gynekologikeskus (TUG) Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2007-12-31,33200
2141825-4,Otosto Oy,73111,Mainostoimistot,2007-12-31,33250
2142057-3,Sawings Oy,56101,Ravintolat,2009-02-23,33100
2143037-6,MPT-Tools Avoin yhtiö,47529,Muu rauta- ja rakennusalan vähittäiskauppa,2007-12-31,33900
2143335-8,Suomen Lasinjalostus Oy,23190,"Muu lasin valmistus ja muokkaus, mukaan lukien tekniset lasituotteet",2007-12-31,33100
2143598-6,Sidi-bou Oy,56101,Ravintolat,2007-12-31,33100
2143601-4,Kiinteistö Oy Kangasalan Unikkoniitty,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,00601
2143817-5,Sukkamestarit Oy,13990,Muualla luokittelematon tekstiilituotteiden valmistus,2007-12-31,33420
2143874-9,R Airaksinen Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33720
2144237-7,Gallant clothes avoin yhtiö,47719,Vaatteiden yleisvähittäiskauppa,2007-12-31,
2144647-4,Näsimentor Oy,86909,Muu terveyspalvelu,2007-12-31,33100
2144924-5,Temikon Oy,71127,Kone- ja prosessisuunnittelu,2007-12-31,33100
2144946-4,Lempäälän Teollisuuskiinteistöt Oy,41100,Rakennuttaminen ja rakennushankkeiden kehittäminen,2007-12-31,33420
2145162-8,Lamminpään Puutarha Oy,47763,Puutarha-alan vähittäiskauppa,2007-12-31,33420
2145219-6,Alfa Visio Oy,47430,Viihde-elektroniikan vähittäiskauppa,2007-12-31,33200
2145275-1,Ahava Investment Oy,66300,Omaisuudenhoitotoiminta,2007-12-31,33560
2145417-5,Vuohiselkä Oy,81100,Kiinteistönhoito,2007-12-31,33100
2145420-4,TJT-Maanrakennus Oy,43120,Rakennuspaikan valmistelutyöt,2011-04-29,36340
2145440-7,Kingwest Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2016-06-23,33710
2145641-0,Asunto Oy Tampereen Sammonkuikka,68202,Asuntojen ja asuinkiinteistöjen hallinta,2010-10-26,33100
2146409-0,Horsebox Ky,45111,Henkilöautojen ja kevyiden moottoriajoneuvojen tukkukauppa,2007-12-31,33900
2146460-5,Holdia Oy,70220,Muu liikkeenjohdon konsultointi,2011-04-04,33200
2147605-9,Asunto Oy Tampereen Kaukajärven Kastehelmi,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2147624-3,Nordic Sports Brands Oy,47641,Urheiluvälineiden ja polkupyörien vähittäiskauppa,2007-12-31,33310
2147625-1,Asunto Oy Tampereen Sammon Kullervo,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33540
2147761-7,Hämeen Hammashoito Osuuskunta,86230,Hammaslääkäripalvelut,2007-12-31,33200
2147919-6,Asunto Oy Tampereen Kaukajärven Välke,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2147926-8,Asunto Oy Tampereen Kaukajärven Kimallus,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2148006-6,Avo - Osaomistus Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33200
2148041-0,Parturi-Kampaamo Niina Tuutti Ky,96021,Parturit ja kampaamot,2007-12-31,33580
2148380-6,HMS Holding Oy,66300,Omaisuudenhoitotoiminta,2007-12-31,33270
2148414-7,Hersal Oy,47990,Muu vähittäiskauppa muualla kuin myymälöissä,2012-05-30,33410
2148466-5,Ambien Holding Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2019-02-13,33710
2148494-8,Sähköemka Oy,43210,Sähköasennus,2007-12-31,33730
2149083-8,Asunto Oy Tampereen Sammon Aino,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2149123-2,BuReo Oy,70220,Muu liikkeenjohdon konsultointi,2013-11-28,33100
2149530-5,Kiinteistö Oy AVO - Vuokratalot,68209,Muiden kiinteistöjen vuokraus ja hallinta,2018-04-27,33200
2149581-5,RK-Cityhuolto Oy,45201,Moottoriajoneuvojen huolto ja korjaus (pl. renkaat),2007-12-31,33900
2149582-3,Yi Tong Hotpot Oy,56101,Ravintolat,2014-05-20,33560
2150365-1,KAJO Apuvälineet Oy,27900,Muiden sähkölaitteiden valmistus,2007-12-31,33720
2150388-9,KL-Parts Oy,45321,Moottoriajoneuvojen osien ja varusteiden vähittäiskauppa (pl. renkaat),2021-04-16,33800
2150418-7,Vietnamilainen Ravintola Tay Do Oy,56101,Ravintolat,2007-12-31,33720
2151525-7,Kiinteistö Oy Harri Varri,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33230
2151859-7,KPT-PUTKI OY,43220,"Lämpö-, vesijohto- ja ilmastointiasennus",2007-12-31,33680
2152530-8,Andritz Hydro Oy,71129,Muu tekninen palvelu,2007-12-31,33700
2152899-8,Kiinteistö Oy Ylläsporo,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2152995-8,As. Oy Tampereen Tohlopinhelmi,68202,Asuntojen ja asuinkiinteistöjen hallinta,2011-08-01,33200
2153505-5,HurWe Systems Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2007-12-31,33720
2153682-4,3 Leaves Oy,70220,Muu liikkeenjohdon konsultointi,2018-10-17,33410
2153821-3,GBTIMES Oy,63110,"Tietojenkäsittely, palvelintilan vuokraus ja niihin liittyvät palvelut",2007-12-31,33100
2153889-7,KymppiKoo Oy,74909,"Muu ammatillinen, tieteellinen ja tekninen toiminta",2007-12-31,33100
2153956-6,Hulkkonen Consulting Oy,68320,Kiinteistöjen isännöinti,2021-11-29,33100
2154335-4,Keltainen talo maalla Oy,56302,Kahvilat ja kahvibaarit,2020-07-01,33100
2154587-8,As. Oy Tampereen Härmälänrannan Vanaja,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2154886-8,Motokeidas Oy,45112,Henkilöautojen ja kevyiden moottoriajoneuvojen vähittäiskauppa,2007-12-31,33400
2154918-2,Klubiravintola Valte Oy,56101,Ravintolat,2007-12-31,33200
2154961-7,Kiinteistö-Tahkola Tampere Oy,81100,Kiinteistönhoito,2008-05-01,33800
2155444-0,Atostek Invest Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33720
2155525-9,Muurausliike Muurikivi Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2007-12-31,33820
2155843-3,Kiinteistö Oy Lapuan Osmontie 5,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2155875-9,Asunto Oy Pirkkalan Apollo,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2155878-3,Asunto Oy Pirkkalan Afrodite,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2156076-0,Upbeat International Trading Oy,46389,Muualla luokittelematon elintarvikkeiden tukkukauppa,2015-07-17,33100
2156268-6,Sementis Holding Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2017-02-01,33870
2156296-9,Kiinteistö Oy Rukan Luppoviipus,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2156599-1,Kiinteistö Oy Pirkkalakeskus,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2157125-9,Jari Martikainen Oy,69202,Tilintarkastuspalvelu,2007-12-31,33560
2157491-9,Systematic Oy Finland,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2007-12-31,33210
2157527-6,Sesalcon Oy,70220,Muu liikkeenjohdon konsultointi,2020-11-18,33100
2157809-8,Runomies Oy,74901,Ohjelmatoimistot ja manageripalvelut,2007-12-31,33580
2158530-0,As Oy Valkeakosken Innalantie 8-10,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33530
2159093-5,Kastikemestarit Oy,10840,Mausteiden ja maustekastikkeiden valmistus,2007-12-31,33900
2159098-6,Treili Oy,87202,Mielenterveysongelmaisten asumispalvelut,2007-12-31,33270
2159726-4,KYYTSELKÄ OY,10510,Maitotaloustuotteiden ja juuston valmistus,2007-12-31,33900
2159756-3,Kiilto Oy,20590,Muualla luokittelematon kemiallisten tuotteiden valmistus,2007-12-31,33101
2159858-2,Kiinteistö Oy Tirrolampi,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2159909-1,Ocean Stone Oy,82200,Puhelinpalvelukeskusten toiminta,2007-12-31,33201
2159930-7,As. Oy Tampereen Härmälänrannan Lentolaituri,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2159933-1,As. Oy Tampereen Härmälänrannan Vinka,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33710
2159945-4,JAMAR Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33580
2159946-2,As. Oy Tampereen Härmälänrannan Humu,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33720
2159956-9,As. Oy Tampereen Härmälänrannan Ossian,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33540
2160015-2,As. Oy Tampereen Härmälänrannan Ludvig,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
2160021-6,As. Oy Tampereen Härmälänrannan Kotka,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33540
2160064-6,JS-Resta Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33610
2160402-2,Emu Kustannus Oy,58110,Kirjojen kustantaminen,2007-12-31,33420
2160414-5,Suomen Urheilu-Kiinteistöt Oy (SUK OY),68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33800
2160523-6,Power Fund II Ky,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33100
2160673-0,Asunto Oy Tampereen Järvensivunrinne,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33580
2161048-1,Stencap Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33100
2161219-6,nora flooring systems Oy,46189,Muualla luokittelematon erikoistunut agentuuritoiminta,2007-12-31,33100
2161374-6,Vihurin Pysäköinti Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2018-04-25,33540
2161375-4,Kiinteistö Oy Tampereen Härmälänrannan Parkki,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33540
2161394-9,As.oy Tampereen Puu-Tammelan Tähti,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33720
2161627-7,Komerox Ky,88101,Kotipalvelut ikääntyneille ja vammaisille,2007-12-31,33730
2161672-8,Mattersoft Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2018-04-25,33101
2161683-2,Ripunen Ky,86230,Hammaslääkäripalvelut,2007-12-31,33100
2161852-0,Asunto Oy Kangasalan Herttua,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-04-01,33530
2161955-8,Uusi Era Palvelut Oy,81210,Kiinteistöjen siivous,2007-12-31,33540
2162548-0,Hämeen Keskiaikaseura ry,94999,Muualla luokittelemattomat muut järjestöt,2007-12-31,33720
2162657-1,Kevätesikot kuoroyhdistys ry,90010,Esittävät taiteet,2007-12-31,33400
2162788-1,Kaisec Consulting 0y,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33820
2163027-1,Etelän Tehtaat Oy,68100,Omien kiinteistöjen kauppa,2007-12-31,33840
2163284-0,PPJ-Palvelut Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33520
2163316-5,Limel Oy,77320,Rakennuskoneiden ja -laitteiden vuokraus ja leasing,2007-12-31,33700
2163338-4,Kiinteistö Oy Tampereen Hepolamminkatu 36,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33270
2163486-2,Freight Frame Oy,52291,Huolinta ja rahtaus,2007-12-31,33230
2163537-1,HANHILINNA OY,52100,Varastointi,2016-11-03,33100
2163580-6,Zoneatlas Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2019-12-19,33200
2164053-3,Kiinteistö Oy Ylläskimallus,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2164058-4,Kiinteistö Oy Ylläsloimu,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2164060-5,Kiinteistö Oy Ylläslohi,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2164315-2,Snaketronics Oy,72193,Tekniikan tutkimus ja kehittäminen,2007-12-31,33410
2164933-5,Go Go Express Oy,93130,Kuntokeskukset,2016-09-07,33400
2164967-7,Versomo Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33100
2165243-8,Suomen Klubit ja Konsertit Oy,66190,Muu rahoitusta palveleva toiminta (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33100
2166039-0,Strategiaretki Oy,70220,Muu liikkeenjohdon konsultointi,2008-01-01,33250
2166269-5,Kiinteistö Oy HC Villas Himos II,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2166274-0,Kiinteistö Oy Saimaanranta 2,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2166277-5,Kiinteistö Oy Anttilankaari 10,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2166281-2,Kiinteistö Oy Saimaan Rantapuisto,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2166284-7,Kiinteistö Oy Saimaanranta,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2166289-8,Kiinteistö Oy Vipelentie 35,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
2166551-1,Revolution Training Oy,93190,Muu urheilutoiminta,2016-04-18,33560
2166555-4,Riku Nissilä Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2023-09-06,33540
2166668-8,Jonme Oy,25110,Metallirakenteiden ja niiden osien valmistus,2008-01-04,33840
2167036-1,Etua Oy,66190,Muu rahoitusta palveleva toiminta (pl. vakuutus- ja eläkevakuutustoiminta),2008-01-07,33101
2167056-4,Kiinteistö Oy Tampereen Ojustenkatu 1,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-01,33271
2167172-7,Pravia Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2008-01-01,33710
2167477-6,Comia Software Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2018-11-17,33100
2167486-4,Ergosani Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2008-01-06,33101
2167650-1,Suomen Kylmäpiste Oy,33200,Teollisuuden koneiden ja laitteiden ym. asennus,2013-11-25,33680
2167856-6,"Asunto Oy Tohlopin Rantaniitty, Tampere",68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
2168029-5,Asunto Oy Pirkkalan Linna-Partola,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-08,33200
2168032-4,Asunto Oy Pirkkalan Muuri-Partola,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-08,33200
2168052-7,Werker Palvelut Oy,43390,Muu rakennusten viimeistely,2007-12-31,33710
2168517-6,BALTEXPORT Oy,46130,Puutavaran ja rakennusmateriaalien agentuuritoiminta,2008-01-08,33340
2168671-8,Prunus Holding Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2018-06-15,33100
2168810-7,As. Oy Tampereen Tohlopinniitty,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-04,33310
2168894-0,A. Leponiemi Oy,42999,Muu muualla luokittelematon maa- ja vesirakentaminen,2008-01-09,33300
2168901-1,Click Henkilöstöpalvelut Oy,78200,Työvoiman vuokraus,2008-01-13,33100
2169767-9,Scemo Oy,74901,Ohjelmatoimistot ja manageripalvelut,2007-12-31,33180
2170012-9,TherMidas Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2008-01-16,33210
2170203-6,Apupoika Oy,70220,Muu liikkeenjohdon konsultointi,2008-01-16,33540
2170302-0,Prointern Oy,86909,Muu terveyspalvelu,2008-01-10,33520
2170821-9,As. Oy Tampereen Ratinanrannan Myrskytär,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-16,33100
2170827-8,As. Oy Tampereen Ratinanrannan Tyrskytär,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-16,33180
2171531-2,Kiinteistö Oy Tunturitähti 1,68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-01-10,33100
2171764-1,Putkiasennus Matti Suikki Ky,41200,Asuin- ja muiden rakennusten rakentaminen,2008-01-06,33300
2172060-5,Asennus Linjari Oy,43320,Rakennuspuusepän asennustyöt,2008-02-06,33820
2172117-3,Kallioinvest Oy,69202,Tilintarkastuspalvelu,2008-01-15,33900
2172164-0,Kovapää Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2008-01-25,33710
2172241-6,Torp oy,70220,Muu liikkeenjohdon konsultointi,2008-01-22,33230
2172613-4,Lasele Oy,46382,Luontaistuotteiden tukkukauppa,2008-01-10,33820
2172950-3,Mika Höglund Oy,95230,Jalkineiden ja nahkatavaroiden korjaus,2008-02-08,33540
2173071-5,Capro Partners Oy,66190,Muu rahoitusta palveleva toiminta (pl. vakuutus- ja eläkevakuutustoiminta),2008-01-28,33200
2173088-9,Taupot Oy,47990,Muu vähittäiskauppa muualla kuin myymälöissä,2008-01-20,33400
2173131-2,YRT Rakennuttamispalvelu Oy,71126,Muu rakennustekninen palvelu,2008-01-28,33710
2173504-9,KariesHeal Oy,86230,Hammaslääkäripalvelut,2008-01-24,33180
2173676-2,Kiinteistö Oy Hämeenlinnan Viertolankuja 4,68209,Muiden kiinteistöjen vuokraus ja hallinta,2014-01-16,33100
2174097-2,"Asunto Oy Villa Tohloppi, Tampere",68202,Asuntojen ja asuinkiinteistöjen hallinta,2008-02-04,33100
2174287-1,Puolimatka Services Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2008-01-31,33680
